hotel_market,interactions,bookings,unique_users,unique_bookers,segment_name,segment_value,booking_rate,share_of_users,share_of_interactions,gap_from_mean,potential_bookings,hotel_country
196,46139,842,9484,21760,hotel_market,196,0.018249203493790504,0.0014156223267702331,0.0008311355979381049,-0.06565269651179895,3029.1497643578914,136
197,93563,2138,17642,45872,hotel_market,197,0.02285091328837254,0.0026333202329059946,0.0016854188419749652,-0.061050986717216905,5712.113470222966,51
198,2034,41,649,1101,hotel_market,198,0.02015732546705998,9.687251055186434e-05,3.663993164581169e-05,-0.06374457453852947,129.65646461136893,61
199,102556,1428,14917,50386,hotel_market,199,0.013924100003900309,0.0022265751000033287,0.0018474163372015062,-0.06997780000168914,7176.6432569732315,121
200,42692,521,7895,20423,hotel_market,200,0.012203691558137357,0.0011784414034005685,0.0007690422624498489,-0.07169820844745209,3060.9399150386243,118
201,146316,2546,21213,67484,hotel_market,201,0.01740069438749009,0.0031663429373446814,0.002635697265825262,-0.06650120561809936,9730.190401217826,96
202,66595,1304,11014,33262,hotel_market,202,0.019581049628350475,0.0016439966582715466,0.0011996245073514402,-0.06432085037723898,4283.447030872229,52
203,79941,866,11658,34630,hotel_market,203,0.010832989329630602,0.0017401228474786354,0.0014400357795957878,-0.07306891067595885,5841.201788346826,67
204,55968,1024,10440,27721,hotel_market,204,0.018296169239565466,0.0015583189678913152,0.0010081925734281164,-0.06560573076602398,3671.82153951283,80
205,2461,81,644,1495,hotel_market,205,0.0329134498171475,9.612618920708879e-05,4.433179536889998e-05,-0.05098845018844195,125.48257591375564,188
206,9181,217,2019,4709,hotel_market,206,0.02363576952401699,0.0003013645590203607,0.00016538407691258462,-0.06026613048157246,553.3033439513167,156
207,1006,26,346,494,hotel_market,207,0.02584493041749503,5.1645437058466964e-05,1.812181476680755e-05,-0.05805696958809442,58.40531140562299,47
208,4941,103,1017,2619,hotel_market,208,0.020845982594616473,0.00015180176152734365,8.900585165287884e-05,-0.06305591741097297,311.55928792761745,165
209,46630,1180,6913,22969,hotel_market,209,0.02530559725498606,0.0010318638912866535,0.0008399803405330379,-0.05859630275060339,2732.345597260636,186
210,237,18,91,149,hotel_market,210,0.0759493670886076,1.3583048474914722e-05,4.269254572299592e-06,-0.00795253291698185,1.8847503013246985,165
211,3430,49,1136,2131,hotel_market,211,0.014285714285714285,0.00016956420953300136,6.178710203792237e-05,-0.06961618571987516,238.7835170191718,157
212,827028,22298,65115,420317,hotel_market,212,0.026961602267396027,0.009719342873011782,0.014897861056623574,-0.056940297738193424,47091.22055782263,50
213,318549,7093,36074,159729,hotel_market,213,0.022266590069345688,0.005384559238286524,0.005738256433550476,-0.06163530993624376,19633.866344880513,50
214,100124,2361,14452,51898,hotel_market,214,0.023580759857776357,0.002157167214939204,0.0018036069400714108,-0.06032114014781309,6039.593836159638,50
215,1054,45,300,654,hotel_market,215,0.04269449715370019,4.477928068653205e-05,1.898647392069101e-05,-0.04120740285188926,43.432602605891276,50
216,2138,75,651,1224,hotel_market,216,0.035079513564078575,9.717103908977454e-05,3.851335981255919e-05,-0.04882238644151087,104.38226221195025,50
217,13739,674,2146,7110,hotel_market,217,0.049057427760390133,0.00032032112117765925,0.00024749066906676836,-0.034844472245199314,478.7282041767934,77
218,8432,475,1697,4855,hotel_market,218,0.056333017077798864,0.0002533014644168163,0.0001518917913655281,-0.027568882927790583,232.4608208471302,77
219,8700,509,1355,5001,hotel_market,219,0.05850574712643678,0.00020225308443416976,0.00015671947164137742,-0.025396152879152666,220.94653004862818,77
220,3892,197,787,2474,hotel_market,220,0.050616649537512846,0.00011747097966766908,7.010944639405069e-05,-0.0332852504680766,129.54619482175414,44
221,885,93,205,601,hotel_market,221,0.10508474576271186,3.05991751357969e-05,1.5942153149726324e-05,0.021182845757122412,-18.746818495053336,20
222,106898,2978,11625,50598,hotel_market,222,0.027858332241950272,0.0017351971266031168,0.0019256319631632142,-0.056043567763639175,5990.945306797501,77
223,9072,577,1763,5535,hotel_market,223,0.06360229276895944,0.0002631529061678533,0.00016342058008397427,-0.020299607236630005,184.1580368507074,77
224,4067,270,1004,2697,hotel_market,224,0.06638800098352594,0.00014986132603092727,7.32618495592508e-05,-0.017513899022063503,71.22902732273226,204
225,19022,1042,3664,11660,hotel_market,225,0.05477867732099674,0.0005469042814515115,0.00034265721719106684,-0.029123222684592706,553.9819419063225,50
226,1876,210,492,1344,hotel_market,226,0.11194029850746269,7.343802032591255e-05,3.379376193094529e-05,0.028038398501873243,-52.600035589514206,11
227,624,69,223,439,hotel_market,227,0.11057692307692307,3.3285931976988825e-05,1.1240569000485002e-05,0.026675023071333626,-16.64521439651218,79
228,73573,3041,5925,40857,hotel_market,228,0.04133309773965993,0.000884390793559008,0.0013253243318472484,-0.04256880226592952,3131.9144891112323,82
229,5328,356,580,3141,hotel_market,229,0.06681681681681682,8.657327599396196e-05,9.597716608106424e-05,-0.017085083188772623,91.02932322978054,82
230,157633,9461,10756,94579,hotel_market,230,0.06001915842494909,0.0016054864768811291,0.002839558675085661,-0.023882741580640354,3764.708203581081,82
231,45540,1050,4156,24653,hotel_market,231,0.0230566534914361,0.000620342301777424,0.0008203453722469342,-0.06084524651415335,2770.8925262545436,82
232,382233,15490,23541,209541,hotel_market,232,0.04052502007937567,0.0035138301554721698,0.006885442965965358,-0.04337687992621378,16580.074944836473,126
233,9296,667,1536,4905,hotel_market,233,0.0717512908777969,0.00022926991711504408,0.00016745565613543041,-0.012150609127792547,112.95206245195952,70
234,2565,192,927,1647,hotel_market,234,0.07485380116959064,0.00013836797732138403,4.620522353564748e-05,-0.009048098835998802,23.208373514336927,107
235,2978,184,1099,1963,hotel_market,235,0.06178643384822028,0.0001640414315816624,5.3644895005519766e-05,-0.022115466157369167,65.85985821664538,46
236,17563,1497,3251,11467,hotel_market,236,0.08523600751580027,0.0004852581383730523,0.0003163751816594841,0.001334107510210819,-23.430930201832616,46
237,10441,425,1538,6586,hotel_market,237,0.04070491332247869,0.0002295684456529543,0.00018808137970202548,-0.043196986683110755,451.01973795835937,208
238,1271,60,310,775,hotel_market,238,0.04720692368214005,4.627192337608312e-05,2.2895453845539163e-05,-0.036694976323449396,46.639314907104186,208
239,6471,178,1285,3717,hotel_market,239,0.027507340441971874,0.00019180458560731227,0.00011656686218291418,-0.05639455956361757,364.9291949361693,208
240,2197,73,464,1282,hotel_market,240,0.03322712790168411,6.925862079516956e-05,3.957617002254094e-05,-0.050674772103905336,111.33247431228003,208
241,5139,332,798,3191,hotel_market,241,0.06460400856197704,0.00011911288662617525,9.257257066264811e-05,-0.01929789144361241,99.17186412872417,208
242,1168,47,282,705,hotel_market,242,0.04023972602739726,4.209252384534013e-05,2.1040039411164235e-05,-0.043662173978192186,50.99741920652847,208
243,8036,354,1304,5110,hotel_market,243,0.04405176704828273,0.0001946406067174593,0.00014475835334598955,-0.039850132957306716,320.23566844491677,203
244,55973,1825,6891,26848,hotel_market,244,0.032605005985028496,0.0010285800773696412,0.0010082826420899792,-0.05129689402056095,2871.241049012858,111
245,316930,12832,25762,180479,hotel_market,245,0.04048843593222478,0.0038453460968214622,0.005709092200839282,-0.04341346407336467,13759.029168771463,22
246,6706,790,1231,4359,hotel_market,246,0.11780495079033701,0.0001837443150837365,0.00012080008929046862,0.03390305078474756,-227.35385856251716,7
247,838,91,241,531,hotel_market,247,0.10859188544152745,3.5972688818180744e-05,1.5095507728215435e-05,0.024689985435938006,-20.69020779531605,7
248,2761,168,634,1709,hotel_market,248,0.060847519014849694,9.463354651753773e-05,4.973591508067162e-05,-0.023054380990739753,63.65314591543246,79
249,2661,274,556,1854,hotel_market,249,0.10296880871852687,8.29909335390394e-05,4.793454184341441e-05,0.019066908712937425,-50.737044085126485,21
250,3210,398,769,2163,hotel_market,250,0.12398753894080997,0.00011478422282647715,5.78240809159565e-05,0.04008563893522052,-128.67490098205786,21
251,534,71,134,364,hotel_market,251,0.13295880149812733,2.0001412039984316e-05,9.61933308695351e-06,0.049056901492537885,-26.19638539701523,8
252,4036,149,668,2350,hotel_market,252,0.03691774033696729,9.970853166201136e-05,7.270342385570106e-05,-0.046984159668622155,189.628068422559,182
253,47500,2409,5863,29283,hotel_market,253,0.05071578947368421,0.0008751364088837914,0.0008556522876971756,-0.03318611053190524,1576.340250265499,203
254,32626,3296,4040,21910,hotel_market,254,0.10102372341077669,0.0006030276465786316,0.0005877160323875379,0.01712182340518724,-558.6166104176389,203
255,11455,919,1703,7002,hotel_market,255,0.08022697512003492,0.00025419705003054693,0.0002063473043278136,-0.0036749248855545286,42.09626456402712,106
256,4283,133,630,2307,hotel_market,256,0.031053000233481204,9.40364894417173e-05,7.715281575172638e-05,-0.05284889977210824,226.3518377239396,8
257,3840,298,545,2320,hotel_market,257,0.07760416666666667,8.134902658053322e-05,6.917273231067694e-05,-0.0062977333389227785,24.18329602146347,8
258,2348,248,567,1563,hotel_market,258,0.10562180579216354,8.463284049754557e-05,4.2296243610799335e-05,0.021719905786574095,-50.998338786875976,8
259,1731,157,299,1073,hotel_market,259,0.09069901790872328,4.4630016417576945e-05,3.1181770736922335e-05,0.006797117903133837,-11.765811090324672,8
260,467,61,124,296,hotel_market,260,0.13062098501070663,1.8508769350433248e-05,8.41241301799118e-06,0.04671908500511718,-21.817812697389723,8
261,277,24,66,134,hotel_market,261,0.08664259927797834,9.85144175103705e-06,4.989803867202477e-06,0.0027406992723888884,-0.7591736984517221,8
262,16251,1490,2678,10181,hotel_market,262,0.09168666543597317,0.00039972971226177607,0.0002927411647866695,0.007784765430383728,-126.51022300916595,126
263,1678,107,365,925,hotel_market,263,0.06376638855780692,5.448145816861399e-05,3.0227042921176013e-05,-0.020135511447782528,33.78738820937908,126
264,38706,1970,3968,21583,hotel_market,264,0.050896501834340926,0.0005922806192138639,0.0006972395252127764,-0.03300539817124852,1277.5069416163453,126
265,2640,206,807,1597,hotel_market,265,0.07803030303030303,0.0001204562650467712,4.755625346359039e-05,-0.005871596975286414,15.501016014756132,126
266,19002,677,2258,10503,hotel_market,266,0.03562782864961583,0.0003370387193006312,0.0003422969425436154,-0.04827407135597362,917.3039039062107,126
267,3317,174,1184,2048,hotel_market,267,0.05245703949351824,0.0001767288944428465,5.9751550279821714e-05,-0.03144486051207121,104.30260231854021,7
268,7939,955,1949,5245,hotel_market,268,0.12029222824033253,0.00029091606019350324,0.00014301102130585006,0.036390328234743086,-288.90281585562536,21
269,3989,408,798,2534,hotel_market,269,0.10228127350213086,0.00011911288662617525,7.185677843419018e-05,0.01837937349654141,-73.31532087770368,21
270,978,133,207,706,hotel_market,270,0.1359918200408998,3.089770367370711e-05,1.7617430260375533e-05,0.05208992003531035,-50.94394179453352,79
271,959,115,238,658,hotel_market,271,0.11991657977059438,3.5524896011315423e-05,1.7275169345296663e-05,0.03601467976500493,-34.53807789463973,79
272,821,81,226,550,hotel_market,272,0.09866017052375152,3.3733724783854146e-05,1.478927427788171e-05,0.014758270518162073,-12.116540095411061,11
273,3232,239,670,2009,hotel_market,273,0.0739480198019802,0.00010000706019992158,5.822038302815309e-05,-0.009953880203609253,32.170940818065105,11
274,923,63,234,622,hotel_market,274,0.06825568797399784,3.4927838935495e-05,1.6626674979884065e-05,-0.01564621203159161,14.441453705159057,104
275,338564,18080,35536,202379,hotel_market,275,0.053402015571649676,0.005304255061588676,0.006098801286987507,-0.03049988443393977,10326.162873492385,68
276,9631,980,1655,6258,hotel_market,276,0.1017547502855363,0.0002470323651207018,0.00017349025648024207,0.017852850279946847,-171.94080104616808,135
277,27592,1651,4065,17069,hotel_market,277,0.059836184401275735,0.0006067592533025093,0.0004970349036240099,-0.02406571560431371,664.021224954224,135
278,106323,7478,12654,64674,hotel_market,278,0.07033285366289514,0.0018887900593579218,0.0019152740670489853,-0.013569046342694305,1442.7017142942866,135
279,224,36,81,142,hotel_market,279,0.16071428571428573,1.2090405785363654e-05,4.0350760514561545e-06,0.07681238570869628,-17.205974398747966,68
280,2422,320,463,1605,hotel_market,280,0.13212221304706853,6.910935652621447e-05,4.362925980636967e-05,0.048220313041479085,-116.78959818646234,68
281,5304,646,1283,3571,hotel_market,281,0.12179487179487179,0.00019150605706940205,9.554483650412251e-05,0.037892971789282345,-200.98432237035357,135
282,213,32,63,146,hotel_market,282,0.15023474178403756,9.40364894417173e-06,3.836924995357861e-06,0.06633284177844812,-14.128895298809448,68
283,602,52,180,383,hotel_market,283,0.08637873754152824,2.686756841191923e-05,1.0844266888288415e-05,0.002476837535938789,-1.491056196635151,68
284,2144,252,499,1485,hotel_market,284,0.11753731343283583,7.44828702085983e-05,3.862144220679462e-05,0.03363541342724638,-72.11432638801624,68
285,1016,113,231,648,hotel_market,285,0.11122047244094488,3.448004612862968e-05,1.830195209053327e-05,0.02731857243535543,-27.75566959432112,68
286,1283,124,377,824,hotel_market,286,0.09664848012470771,5.6272629396075276e-05,2.311161863401003e-05,0.012746580119118264,-16.353862292828733,68
287,11912,1056,1981,7673,hotel_market,287,0.08865010073875083,0.0002956925168000666,0.00021457958002207907,0.004748200733161387,-56.56056713341844,159
288,3721,269,666,2372,hotel_market,288,0.07229239451760279,9.941000312410116e-05,6.702909815834086e-05,-0.011609505487986657,43.19896992079835,68
289,1961,271,496,1312,hotel_market,289,0.13819479857215705,7.403507740173299e-05,3.5324929182613924e-05,0.054292898566567604,-106.46837408903907,68
290,8881,466,3340,5271,hotel_market,290,0.05247156851705889,0.0004985426583100568,0.00015997995720081298,-0.031430331488530555,279.13277394963984,68
291,601,77,186,398,hotel_market,291,0.1281198003327787,2.776315402564987e-05,1.0826253155915843e-05,0.04421790032718925,-26.574958096640742,68
292,8547,898,1509,5533,hotel_market,292,0.10506610506610507,0.0002252397818532562,0.0001539633705883739,0.021164205060515626,-180.89046065222706,68
293,7504,694,1260,4754,hotel_market,293,0.09248400852878465,0.0001880729788834346,0.00013517504772378116,0.0085821085231952,-64.40014235805678,68
294,3892,439,904,2650,hotel_market,294,0.11279547790339157,0.00013493489913541659,7.010944639405069e-05,0.028893577897802128,-112.45380517824589,135
295,674,52,168,384,hotel_market,295,0.0771513353115727,2.5076397184457946e-05,1.2141255619113608e-05,-0.006750564694016747,4.549880603767288,68
296,4326,394,1021,2822,hotel_market,296,0.09107720758206195,0.00015239881860316408,7.792740624374698e-05,0.0071753075764725005,-31.040380575820038,68
297,636,59,164,422,hotel_market,297,0.09276729559748427,2.447934010863752e-05,1.1456733788955867e-05,0.008865395591894823,-5.638391596445107,155
298,2502,68,436,1354,hotel_market,298,0.02717825739408473,6.507922126442657e-05,4.507035839617544e-05,-0.05672364261150471,141.9225538139848,208
299,10076,625,1800,6334,hotel_market,299,0.06202858277094085,0.0002686756841191923,0.00018150636738603667,-0.021873317234648595,220.39554445631924,22
300,15650,997,2235,9690,hotel_market,300,0.06370607028753994,0.00033360564111466375,0.00028191491163075366,-0.020195829718049507,316.0647350874748,22
301,13987,409,1868,8028,hotel_market,301,0.029241438478587258,0.00027882565440813956,0.0002519580746951662,-0.054660461527002185,764.5358753781795,22
302,5185,305,943,3343,hotel_market,302,0.058823529411764705,0.00014075620562466575,9.340120235178643e-05,-0.025078370593824742,130.03135152898128,22
303,12031,1145,2069,7555,hotel_market,303,0.0951708087440778,0.000308827772468116,0.00021672321417441515,0.011268908738488348,-135.5762410327533,70
