user_location_city,interactions,bookings,unique_users,unique_bookers,segment_name,segment_value,booking_rate,share_of_users,share_of_interactions,gap_from_mean,potential_bookings,user_location_country,user_location_region
232,9,0,1,9,user_city,232,0.0,3.066191406998582e-07,1.6212359135314905e-07,-0.07147644082543832,0.6432879674289449,1,193
233,1265,56,75,694,user_city,233,0.04426877470355731,2.2996435552489364e-05,2.278737145130373e-05,-0.027207666121881004,34.41769764417947,1,165
234,118,9,11,97,user_city,234,0.07627118644067797,3.37281054769844e-06,2.12562041996351e-06,0.004794745615239654,-0.5657799825982792,77,977
235,144,8,21,82,user_city,235,0.05555555555555555,6.439001954697022e-06,2.593977461650385e-06,-0.015920885269882765,2.2926074788631183,46,171
236,466,23,35,316,user_city,236,0.04935622317596566,1.0731669924495036e-05,8.394399285618606e-06,-0.022120217649472654,10.308021424654257,3,60
238,67,7,5,45,user_city,238,0.1044776119402985,1.533095703499291e-06,1.206920068962332e-06,0.03300117111486019,-2.2110784646956323,69,976
239,37,2,3,22,user_city,239,0.05405405405405406,9.198574220995745e-07,6.665080977851683e-07,-0.01742238677138426,0.6446283105412176,3,49
240,1481,66,100,812,user_city,240,0.04456448345712356,3.0661914069985816e-05,2.6678337643779307e-05,-0.026911957368314754,39.856608862474154,3,50
241,63,5,6,39,user_city,241,0.07936507936507936,1.839714844199149e-06,1.1348651394720434e-06,0.007888638539641044,-0.49698422799738573,66,256
242,20,2,1,15,user_city,242,0.1,3.066191406998582e-07,3.6027464745144236e-07,0.02852355917456169,-0.5704711834912337,163,181
243,21,0,5,10,user_city,243,0.0,1.533095703499291e-06,3.782883798240145e-07,-0.07147644082543832,1.5010052573342048,46,347
244,6452,388,388,3771,user_city,244,0.06013639181649101,0.00011896822659154498,0.0001162246012678353,-0.011340049008947306,73.16599620572802,66,174
245,3,0,1,0,user_city,245,0.0,3.066191406998582e-07,5.404119711771635e-08,-0.07147644082543832,0.21442932247631497,133,28
246,3191,154,190,1841,user_city,246,0.04826073331244124,5.825763673297306e-05,5.748182000087763e-05,-0.023215707512997077,74.08132267397367,66,459
247,41,0,3,20,user_city,247,0.0,9.198574220995745e-07,7.385630272754568e-07,-0.07147644082543832,2.930534073842971,133,16
248,70,10,10,42,user_city,248,0.14285714285714285,3.066191406998582e-06,1.2609612660800482e-06,0.07138070203170453,-4.996649142219317,66,256
250,11,0,3,10,user_city,250,0.0,9.198574220995745e-07,1.981510560982933e-07,-0.07147644082543832,0.7862408490798215,69,948
251,23,1,3,13,user_city,251,0.043478260869565216,9.198574220995745e-07,4.1431584456915874e-07,-0.0279981799558731,0.6439581389850814,66,348
252,1155,61,126,698,user_city,252,0.05281385281385281,3.863401172818213e-05,2.0805860890320797e-05,-0.018662588011585504,21.555289153381256,66,403
253,18,0,4,13,user_city,253,0.0,1.2264765627994328e-06,3.242471827062981e-07,-0.07147644082543832,1.2865759348578898,46,172
254,26,0,5,4,user_city,254,0.0,1.533095703499291e-06,4.6835704168687506e-07,-0.07147644082543832,1.8583874614613962,66,352
255,982,53,70,540,user_city,255,0.0539714867617108,2.1463339848990073e-05,1.768948518986582e-05,-0.01750495406372752,17.189864890580424,66,311
256,312,33,48,188,user_city,256,0.10576923076923077,1.4717718753593193e-05,5.620284500242501e-06,0.03429278994379245,-10.699350462463245,66,143
257,294,8,31,142,user_city,257,0.027210884353741496,9.505193361695604e-06,5.296037317536203e-06,-0.04426555647169682,13.014073602678865,69,518
258,8,0,2,1,user_city,258,0.0,6.132382813997164e-07,1.4410985898057695e-07,-0.07147644082543832,0.5718115266035065,55,329
259,41,2,4,27,user_city,259,0.04878048780487805,1.2264765627994328e-06,7.385630272754568e-07,-0.022695953020560267,0.9305340738429709,63,309
261,5499,131,280,2356,user_city,261,0.023822513184215313,8.585335939596029e-05,9.905751431677408e-05,-0.047653927641223004,262.0489480990853,119,0
262,1693,73,92,837,user_city,262,0.04311872415829888,2.8208960944386955e-05,3.0497248906764597e-05,-0.02835771666713944,48.00961431746707,116,0
263,8,1,1,5,user_city,263,0.125,3.066191406998582e-07,1.4410985898057695e-07,0.05352355917456168,-0.42818847339649346,133,14
264,19,0,4,3,user_city,264,0.0,1.2264765627994328e-06,3.4226091507887023e-07,-0.07147644082543832,1.358052375683328,46,172
265,111,7,11,56,user_city,265,0.06306306306306306,3.37281054769844e-06,1.9995242933555052e-06,-0.00841337776237526,0.9338849316236538,46,336
266,370,21,56,189,user_city,266,0.05675675675675676,1.717067187919206e-05,6.665080977851684e-06,-0.014719684068681557,5.446283105412176,66,318
267,2863,114,143,1647,user_city,267,0.03981837233670975,4.384653712007972e-05,5.157331578267397e-05,-0.03165806848872857,90.6370500832299,66,348
268,280,10,16,204,user_city,268,0.03571428571428571,4.905906251197731e-06,5.043845064320193e-06,-0.035762155111152605,10.013403431122729,66,459
269,21,4,2,17,user_city,269,0.19047619047619047,6.132382813997164e-07,3.782883798240145e-07,0.11899974965075215,-2.4989947426657952,46,172
270,10,2,2,7,user_city,270,0.2,6.132382813997164e-07,1.8013732372572118e-07,0.1285235591745617,-1.285235591745617,66,333
271,4,1,2,4,user_city,271,0.25,6.132382813997164e-07,7.205492949028848e-08,0.1785235591745617,-0.7140942366982468,46,398
272,143,5,13,66,user_city,272,0.03496503496503497,3.986048829098156e-06,2.575963729277813e-06,-0.03651140586040335,5.221131038037679,66,220
273,6060,346,351,3668,user_city,273,0.057095709570957096,0.00010762331838565022,0.00010916321817778703,-0.014380731254481222,87.14723140215621,205,354
274,36098,2238,2096,20749,user_city,274,0.06199789462020056,0.0006426737189069027,0.0006502597111851083,-0.009478546205237755,342.15656091667245,66,351
275,5636,167,326,2310,user_city,275,0.029630943931866573,9.995783986815378e-05,0.00010152539565181646,-0.04184549689357174,235.84122049217032,119,0
276,59,1,4,15,user_city,276,0.01694915254237288,1.2264765627994328e-06,1.062810209981755e-06,-0.05452728828306544,3.217110008700861,5,8
277,2,0,1,1,user_city,277,0.0,3.066191406998582e-07,3.602746474514424e-08,-0.07147644082543832,0.14295288165087663,68,229
278,6,0,2,5,user_city,278,0.0,6.132382813997164e-07,1.080823942354327e-07,-0.07147644082543832,0.42885864495262993,205,411
279,5,0,1,3,user_city,279,0.0,3.066191406998582e-07,9.006866186286059e-08,-0.07147644082543832,0.35738220412719157,93,43
280,34,2,2,29,user_city,280,0.058823529411764705,6.132382813997164e-07,6.12466900667452e-07,-0.012652911413673612,0.4301989880649028,46,414
281,8,4,3,8,user_city,281,0.5,9.198574220995745e-07,1.4410985898057695e-07,0.4285235591745617,-3.4281884733964936,77,977
282,188,8,20,120,user_city,282,0.0425531914893617,6.132382813997164e-06,3.3865816860435584e-06,-0.028923249336076616,5.437570875182404,1,341
283,100,2,16,63,user_city,283,0.02,4.905906251197731e-06,1.8013732372572118e-06,-0.05147644082543831,5.147644082543831,46,408
284,23,1,2,6,user_city,284,0.043478260869565216,6.132382813997164e-07,4.1431584456915874e-07,-0.0279981799558731,0.6439581389850814,1,187
285,11313,622,717,6602,user_city,285,0.054980995315124195,0.00021984592388179833,0.00020378935433090837,-0.016495445510314122,186.61297505818365,66,220
286,17,0,4,15,user_city,286,0.0,1.2264765627994328e-06,3.06233450333726e-07,-0.07147644082543832,1.2150994940324513,66,442
287,6,0,1,0,user_city,287,0.0,3.066191406998582e-07,1.080823942354327e-07,-0.07147644082543832,0.42885864495262993,133,14
289,240,13,37,159,user_city,289,0.05416666666666667,1.1344908205894754e-05,4.3232957694173085e-06,-0.01730977415877165,4.154345798105195,75,261
290,388,17,27,231,user_city,290,0.04381443298969072,8.278716798896171e-06,6.989328160557982e-06,-0.0276620078357476,10.732859040270068,125,149
291,4,0,1,2,user_city,291,0.0,3.066191406998582e-07,7.205492949028848e-08,-0.07147644082543832,0.28590576330175327,12,938
293,2350,127,270,1209,user_city,293,0.05404255319148936,8.278716798896171e-05,4.233227107554448e-05,-0.017433887633948958,40.96963593978005,66,174
295,6,0,1,0,user_city,295,0.0,3.066191406998582e-07,1.080823942354327e-07,-0.07147644082543832,0.42885864495262993,66,404
296,55,1,8,29,user_city,296,0.01818181818181818,2.4529531255988656e-06,9.907552804914664e-07,-0.053294622643620136,2.9312042453991074,66,435
297,72,3,2,52,user_city,297,0.041666666666666664,6.132382813997164e-07,1.2969887308251924e-06,-0.029809774158771653,2.146303739431559,68,205
298,2,0,1,0,user_city,298,0.0,3.066191406998582e-07,3.602746474514424e-08,-0.07147644082543832,0.14295288165087663,1,457
299,394,14,15,235,user_city,299,0.03553299492385787,4.599287110497873e-06,7.097410554793415e-06,-0.03594344590158045,14.161717685222696,69,669
300,36,3,6,12,user_city,300,0.08333333333333333,1.839714844199149e-06,6.484943654125962e-07,0.011856892507895012,-0.4268481302842204,69,911
301,7,1,2,7,user_city,301,0.14285714285714285,6.132382813997164e-07,1.2609612660800483e-07,0.07138070203170453,-0.4996649142219317,66,318
302,118,0,2,57,user_city,302,0.0,6.132382813997164e-07,2.12562041996351e-06,-0.07147644082543832,8.43422001740172,24,69
303,33,1,3,8,user_city,303,0.030303030303030304,9.198574220995745e-07,5.944531682948799e-07,-0.04117341052240801,1.3587225472394644,46,398
305,5,1,2,5,user_city,305,0.2,6.132382813997164e-07,9.006866186286059e-08,0.1285235591745617,-0.6426177958728085,46,172
306,1888,77,158,1121,user_city,306,0.04078389830508475,4.8445824230577596e-05,3.400992671941616e-05,-0.03069254252035357,57.94752027842754,3,48
307,5,1,1,4,user_city,307,0.2,3.066191406998582e-07,9.006866186286059e-08,0.1285235591745617,-0.6426177958728085,202,136
308,4,0,1,2,user_city,308,0.0,3.066191406998582e-07,7.205492949028848e-08,-0.07147644082543832,0.28590576330175327,55,418
310,46,2,2,40,user_city,310,0.043478260869565216,6.132382813997164e-07,8.286316891383175e-07,-0.0279981799558731,1.2879162779701627,66,337
311,2993,194,240,1833,user_city,311,0.06481790845305713,7.358859376796596e-05,5.391510099110835e-05,-0.00665853237238119,19.928987390536903,66,363
312,276,10,15,202,user_city,312,0.036231884057971016,4.599287110497873e-06,4.971790134829905e-06,-0.0352445567674673,9.727497667820975,66,351
313,106,5,13,54,user_city,313,0.04716981132075472,3.986048829098156e-06,1.9094556314926447e-06,-0.024306629504683597,2.5765027274964614,46,336
315,501,8,7,168,user_city,315,0.015968063872255488,2.1463339848990074e-06,9.02487991865863e-06,-0.05550837695318283,27.809696853544597,52,39
316,3,1,1,3,user_city,316,0.3333333333333333,3.066191406998582e-07,5.404119711771635e-08,0.261856892507895,-0.785570677523685,133,15
317,101,10,13,55,user_city,317,0.09900990099009901,3.986048829098156e-06,1.819386969629784e-06,0.027533460164660697,-2.7808794766307305,66,318
318,20,0,2,10,user_city,318,0.0,6.132382813997164e-07,3.6027464745144236e-07,-0.07147644082543832,1.4295288165087663,55,448
319,3,1,1,2,user_city,319,0.3333333333333333,3.066191406998582e-07,5.404119711771635e-08,0.261856892507895,-0.785570677523685,3,83
323,944,32,69,545,user_city,323,0.03389830508474576,2.1156720708290216e-05,1.700496335970808e-05,-0.037578135740692555,35.47376013921377,66,348
324,1,0,1,1,user_city,324,0.0,3.066191406998582e-07,1.801373237257212e-08,-0.07147644082543832,0.07147644082543832,66,325
325,6,1,2,6,user_city,325,0.16666666666666666,6.132382813997164e-07,1.080823942354327e-07,0.09519022584122834,-0.5711413550473701,66,174
326,135,10,26,50,user_city,326,0.07407407407407407,7.972097658196313e-06,2.431853870297236e-06,0.002597633248635753,-0.3506804885658266,69,632
327,1,0,1,0,user_city,327,0.0,3.066191406998582e-07,1.801373237257212e-08,-0.07147644082543832,0.07147644082543832,66,324
328,278,7,7,165,user_city,328,0.025179856115107913,2.1463339848990074e-06,5.007817599575049e-06,-0.04629658471033041,12.870450549471853,1,448
329,3,1,1,3,user_city,329,0.3333333333333333,3.066191406998582e-07,5.404119711771635e-08,0.261856892507895,-0.785570677523685,148,355
331,32,2,2,9,user_city,331,0.0625,6.132382813997164e-07,5.764394359223078e-07,-0.008976440825438317,0.28724610641402615,66,348
332,10400,478,656,5242,user_city,332,0.04596153846153846,0.00020114215629910698,0.00018734281667475003,-0.025514902363899854,265.35498458455845,66,348
333,9,2,3,4,user_city,333,0.2222222222222222,9.198574220995745e-07,1.6212359135314905e-07,0.1507457813967839,-1.356712032571055,133,20
334,449,21,39,236,user_city,334,0.0467706013363029,1.1958146487294469e-05,8.08816583528488e-06,-0.02470583948913542,11.092921930621804,5,2
335,20,0,1,11,user_city,335,0.0,3.066191406998582e-07,3.6027464745144236e-07,-0.07147644082543832,1.4295288165087663,1,453
336,22,0,4,13,user_city,336,0.0,1.2264765627994328e-06,3.963021121965866e-07,-0.07147644082543832,1.572481698159643,66,321
337,98,8,15,59,user_city,337,0.08163265306122448,4.599287110497873e-06,1.7653457725120675e-06,0.010156212235786166,-0.9953087991070443,133,32
338,2,0,1,0,user_city,338,0.0,3.066191406998582e-07,3.602746474514424e-08,-0.07147644082543832,0.14295288165087663,55,329
339,17,1,2,13,user_city,339,0.058823529411764705,6.132382813997164e-07,3.06233450333726e-07,-0.012652911413673612,0.2150994940324514,133,20
341,55,2,13,36,user_city,341,0.03636363636363636,3.986048829098156e-06,9.907552804914664e-07,-0.035112804461801955,1.9312042453991076,46,347
342,201,21,12,141,user_city,342,0.1044776119402985,3.679429688398298e-06,3.620760206886996e-06,0.03300117111486019,-6.633235394086897,12,789
344,4,0,3,2,user_city,344,0.0,9.198574220995745e-07,7.205492949028848e-08,-0.07147644082543832,0.28590576330175327,55,11
345,17,1,3,8,user_city,345,0.058823529411764705,9.198574220995745e-07,3.06233450333726e-07,-0.012652911413673612,0.2150994940324514,66,351
346,36,5,5,24,user_city,346,0.1388888888888889,1.533095703499291e-06,6.484943654125962e-07,0.06741244806345058,-2.426848130284221,215,1021
347,4,1,1,2,user_city,347,0.25,3.066191406998582e-07,7.205492949028848e-08,0.1785235591745617,-0.7140942366982468,54,55
348,51,3,7,33,user_city,348,0.058823529411764705,2.1463339848990074e-06,9.18700351001178e-07,-0.012652911413673612,0.6452984820973542,46,244
349,215,5,4,93,user_city,349,0.023255813953488372,1.2264765627994328e-06,3.872952460103005e-06,-0.048220626871949945,10.367434777469239,3,45
350,2,1,1,2,user_city,350,0.5,3.066191406998582e-07,3.602746474514424e-08,0.4285235591745617,-0.8570471183491234,1,315
351,66,4,12,37,user_city,351,0.06060606060606061,3.679429688398298e-06,1.1889063365897599e-06,-0.01087038021937771,0.7174450944789288,66,442
352,3319,107,206,1554,user_city,352,0.032238626092196444,6.316354298417079e-05,5.978757774456686e-05,-0.03923781473324187,130.23030709962978,3,65
353,6,1,2,3,user_city,353,0.16666666666666666,6.132382813997164e-07,1.080823942354327e-07,0.09519022584122834,-0.5711413550473701,3,73
354,28,4,7,18,user_city,354,0.14285714285714285,2.1463339848990074e-06,5.043845064320193e-07,0.07138070203170453,-1.9986596568877268,69,887
355,95,0,7,70,user_city,355,0.0,2.1463339848990074e-06,1.7113045753943512e-06,-0.07147644082543832,6.79026187841664,66,459
356,65,2,1,45,user_city,356,0.03076923076923077,3.066191406998582e-07,1.1708926042171877e-06,-0.040707210056207546,2.6459686536534903,66,321
357,21,3,1,13,user_city,357,0.14285714285714285,3.066191406998582e-07,3.782883798240145e-07,0.07138070203170453,-1.4989947426657952,66,363
358,46,3,5,30,user_city,358,0.06521739130434782,1.533095703499291e-06,8.286316891383175e-07,-0.006259049521090493,0.28791627797016267,69,910
359,1,0,1,1,user_city,359,0.0,3.066191406998582e-07,1.801373237257212e-08,-0.07147644082543832,0.07147644082543832,133,32
360,31,1,2,12,user_city,360,0.03225806451612903,6.132382813997164e-07,5.584257035497357e-07,-0.039218376309309286,1.215769665588588,5,7
362,71,1,2,46,user_city,362,0.014084507042253521,6.132382813997164e-07,1.2789749984526204e-06,-0.057391933783184794,4.07482729860612,205,411
364,14,0,1,12,user_city,364,0.0,3.066191406998582e-07,2.5219225321600966e-07,-0.07147644082543832,1.0006701715561364,47,22
365,40,2,6,20,user_city,365,0.05,1.839714844199149e-06,7.205492949028847e-07,-0.021476440825438314,0.8590576330175326,66,363
366,570,21,71,328,user_city,366,0.03684210526315789,2.1769958989689933e-05,1.0267827452366107e-05,-0.034634335562280426,19.741571270499843,69,787
367,18,1,4,8,user_city,367,0.05555555555555555,1.2264765627994328e-06,3.242471827062981e-07,-0.015920885269882765,0.2865759348578898,66,352
368,4,0,2,4,user_city,368,0.0,6.132382813997164e-07,7.205492949028848e-08,-0.07147644082543832,0.28590576330175327,32,971
369,3,0,1,3,user_city,369,0.0,3.066191406998582e-07,5.404119711771635e-08,-0.07147644082543832,0.21442932247631497,205,354
370,3,1,1,2,user_city,370,0.3333333333333333,3.066191406998582e-07,5.404119711771635e-08,0.261856892507895,-0.785570677523685,182,400
371,102,4,9,67,user_city,371,0.0392156862745098,2.7595722662987237e-06,1.837400702002356e-06,-0.032260754550928514,3.2905969641947084,46,398
372,4718,315,212,3014,user_city,372,0.06676557863501484,6.500325782836994e-05,8.498878933379526e-05,-0.004710862190423479,22.22584781441797,208,454
373,4,0,1,0,user_city,373,0.0,3.066191406998582e-07,7.205492949028848e-08,-0.07147644082543832,0.28590576330175327,1,178
374,4,1,1,3,user_city,374,0.25,3.066191406998582e-07,7.205492949028848e-08,0.1785235591745617,-0.7140942366982468,134,47
375,5,0,1,0,user_city,375,0.0,3.066191406998582e-07,9.006866186286059e-08,-0.07147644082543832,0.35738220412719157,66,325
376,181,7,26,74,user_city,376,0.03867403314917127,7.972097658196313e-06,3.2604855594355534e-06,-0.03280240767626705,5.937235789404336,69,675
377,10,1,2,9,user_city,377,0.1,6.132382813997164e-07,1.8013732372572118e-07,0.02852355917456169,-0.28523559174561686,214,121
378,3,1,1,2,user_city,378,0.3333333333333333,3.066191406998582e-07,5.404119711771635e-08,0.261856892507895,-0.785570677523685,55,176
379,6,1,3,4,user_city,379,0.16666666666666666,9.198574220995745e-07,1.080823942354327e-07,0.09519022584122834,-0.5711413550473701,64,55
380,555,48,42,359,user_city,380,0.08648648648648649,1.2878003909394045e-05,9.997621466777526e-06,0.015010045661048174,-8.330575341881737,66,447
